Driver,Team,Compound,TrackStatus,LapNumber,LapNumber_filled,LapNumberSquared,RaceProgress,Stint,Stint_filled,PreviousLapTimeSeconds,PreviousLapTimeDelta,PreviousLapTimeRollingMean3,PreviousLapTimeRollingStd3,IsSoft,IsMedium,IsHard,Target_NextLapTimeSeconds
BOT,Kick Sauber,MEDIUM,1,45.0,45.0,2025.0,0.8490566037735849,2.0,2.0,84.792,0.15500000000000114,85.155,0.7668943864705653,0,1,0,84.358
BOT,Kick Sauber,MEDIUM,1,46.0,46.0,2116.0,0.8679245283018868,2.0,2.0,84.588,-0.20400000000000773,84.67233333333333,0.10649100118460492,0,1,0,84.089
BOT,Kick Sauber,MEDIUM,1,47.0,47.0,2209.0,0.8867924528301887,2.0,2.0,84.358,-0.22999999999998977,84.57933333333334,0.2171297615097554,0,1,0,85.126
BOT,Kick Sauber,MEDIUM,1,48.0,48.0,2304.0,0.9056603773584906,2.0,2.0,84.089,-0.26900000000000546,84.345,0.2497538788485903,0,1,0,83.885
BOT,Kick Sauber,MEDIUM,1,49.0,49.0,2401.0,0.9245283018867925,2.0,2.0,85.126,1.0370000000000061,84.52433333333333,0.5381378386001777,0,1,0,84.357
BOT,Kick Sauber,MEDIUM,1,50.0,50.0,2500.0,0.9433962264150944,2.0,2.0,83.885,-1.2409999999999997,84.36666666666667,0.6654655012344807,0,1,0,83.979
BOT,Kick Sauber,MEDIUM,1,51.0,51.0,2601.0,0.9622641509433962,2.0,2.0,84.357,0.4719999999999942,84.456,0.6263952426383281,0,1,0,83.609
COL,Williams,MEDIUM,1,1.0,1.0,1.0,0.018867924528301886,1.0,1.0,,,,,0,1,0,87.845
COL,Williams,MEDIUM,1,2.0,2.0,4.0,0.03773584905660377,1.0,1.0,95.885,,95.885,,0,1,0,86.578
COL,Williams,MEDIUM,1,3.0,3.0,9.0,0.05660377358490566,1.0,1.0,87.845,-8.040000000000006,91.86500000000001,5.6851385207398515,0,1,0,86.25
COL,Williams,MEDIUM,1,4.0,4.0,16.0,0.07547169811320754,1.0,1.0,86.578,-1.266999999999996,90.10266666666666,5.047559443268937,0,1,0,87.151
COL,Williams,MEDIUM,1,5.0,5.0,25.0,0.09433962264150944,1.0,1.0,86.25,-0.32800000000000296,86.891,0.8423081383912617,0,1,0,86.057
COL,Williams,MEDIUM,1,6.0,6.0,36.0,0.11320754716981132,1.0,1.0,87.151,0.9009999999999962,86.65966666666667,0.45601790900521394,0,1,0,87.204
COL,Williams,MEDIUM,1,7.0,7.0,49.0,0.1320754716981132,1.0,1.0,86.057,-1.093999999999994,86.486,0.5839357841408265,0,1,0,86.385
COL,Williams,MEDIUM,1,8.0,8.0,64.0,0.1509433962264151,1.0,1.0,87.204,1.1469999999999914,86.80400000000002,0.6474635124855621,0,1,0,86.222
COL,Williams,MEDIUM,1,9.0,9.0,81.0,0.16981132075471697,1.0,1.0,86.385,-0.8189999999999884,86.54866666666668,0.5907557306818864,0,1,0,86.289
COL,Williams,MEDIUM,1,10.0,10.0,100.0,0.18867924528301888,1.0,1.0,86.222,-0.16300000000001091,86.60366666666665,0.5262531076710977,0,1,0,86.607
COL,Williams,MEDIUM,1,11.0,11.0,121.0,0.20754716981132076,1.0,1.0,86.289,0.06700000000000728,86.29866666666668,0.08192883090529854,0,1,0,86.5
COL,Williams,MEDIUM,1,12.0,12.0,144.0,0.22641509433962265,1.0,1.0,86.607,0.31799999999999784,86.37266666666666,0.2056850342963798,0,1,0,86.41
COL,Williams,MEDIUM,1,13.0,13.0,169.0,0.24528301886792453,1.0,1.0,86.5,-0.10699999999999932,86.46533333333333,0.16180955884463463,0,1,0,86.93
COL,Williams,MEDIUM,1,14.0,14.0,196.0,0.2641509433962264,1.0,1.0,86.41,-0.09000000000000341,86.50566666666667,0.09862217465404417,0,1,0,86.672
COL,Williams,MEDIUM,1,15.0,15.0,225.0,0.2830188679245283,1.0,1.0,86.93,0.5200000000000102,86.61333333333333,0.2779088579615405,0,1,0,91.193
COL,Williams,MEDIUM,1,16.0,16.0,256.0,0.3018867924528302,1.0,1.0,86.672,-0.2580000000000098,86.67066666666666,0.26000256409020855,0,1,0,106.349
COL,Williams,HARD,1,17.0,17.0,289.0,0.32075471698113206,2.0,2.0,91.193,4.521000000000001,88.265,2.5390015754229065,0,0,1,84.485
COL,Williams,HARD,1,18.0,18.0,324.0,0.33962264150943394,2.0,2.0,106.349,15.156000000000006,94.738,10.306374289729613,0,0,1,84.928
COL,Williams,HARD,1,19.0,19.0,361.0,0.3584905660377358,2.0,2.0,84.485,-21.864000000000004,94.009,11.200714977178896,0,0,1,85.148
COL,Williams,HARD,1,20.0,20.0,400.0,0.37735849056603776,2.0,2.0,84.928,0.44299999999999784,91.92066666666666,12.497266274403101,0,0,1,84.784
COL,Williams,HARD,1,21.0,21.0,441.0,0.39622641509433965,2.0,2.0,85.148,0.21999999999999886,84.85366666666667,0.337692661059684,0,0,1,84.852
COL,Williams,HARD,1,22.0,22.0,484.0,0.41509433962264153,2.0,2.0,84.784,-0.3639999999999901,84.95333333333333,0.183317575080961,0,0,1,84.649
COL,Williams,HARD,1,23.0,23.0,529.0,0.4339622641509434,2.0,2.0,84.852,0.06799999999999784,84.928,0.19353552645504374,0,0,1,84.635
COL,Williams,HARD,1,24.0,24.0,576.0,0.4528301886792453,2.0,2.0,84.649,-0.20300000000000296,84.76166666666667,0.10332634385077896,0,0,1,84.916
COL,Williams,HARD,1,25.0,25.0,625.0,0.4716981132075472,2.0,2.0,84.635,-0.013999999999995794,84.712,0.12144546101125306,0,0,1,84.639
COL,Williams,HARD,1,26.0,26.0,676.0,0.49056603773584906,2.0,2.0,84.916,0.2809999999999917,84.73333333333333,0.15834877117795396,0,0,1,84.497
COL,Williams,HARD,1,27.0,27.0,729.0,0.5094339622641509,2.0,2.0,84.639,-0.277000000000001,84.73,0.16109314076097245,0,0,1,85.005
COL,Williams,HARD,1,28.0,28.0,784.0,0.5283018867924528,2.0,2.0,84.497,-0.1419999999999959,84.684,0.21309387602705138,0,0,1,85.634
COL,Williams,HARD,1,29.0,29.0,841.0,0.5471698113207547,2.0,2.0,85.005,0.5079999999999956,84.71366666666667,0.26210176140874225,0,0,1,85.412
COL,Williams,HARD,1,30.0,30.0,900.0,0.5660377358490566,2.0,2.0,85.634,0.6290000000000049,85.04533333333335,0.5695720615809562,0,0,1,85.586
COL,Williams,HARD,1,31.0,31.0,961.0,0.5849056603773585,2.0,2.0,85.412,-0.2219999999999942,85.35033333333332,0.3190020898577232,0,0,1,85.433
COL,Williams,HARD,1,32.0,32.0,1024.0,0.6037735849056604,2.0,2.0,85.586,0.17399999999999238,85.544,0.11680753400471512,0,0,1,84.868
COL,Williams,HARD,1,33.0,33.0,1089.0,0.6226415094339622,2.0,2.0,85.433,-0.1529999999999916,85.47699999999999,0.09497894503658093,0,0,1,84.921
COL,Williams,HARD,1,34.0,34.0,1156.0,0.6415094339622641,2.0,2.0,84.868,-0.5650000000000119,85.29566666666666,0.3781882247421212,0,0,1,84.798
COL,Williams,HARD,1,35.0,35.0,1225.0,0.660377358490566,2.0,2.0,84.921,0.05300000000001148,85.074,0.3120304472327349,0,0,1,84.84
COL,Williams,HARD,1,36.0,36.0,1296.0,0.6792452830188679,2.0,2.0,84.798,-0.12300000000000466,84.86233333333332,0.061695488762051,0,0,1,85.345
COL,Williams,HARD,1,37.0,37.0,1369.0,0.6981132075471698,2.0,2.0,84.84,0.04200000000000159,84.853,0.06252199613140075,0,0,1,85.194
COL,Williams,HARD,1,38.0,38.0,1444.0,0.7169811320754716,2.0,2.0,85.345,0.5049999999999955,84.99433333333333,0.30441145401181835,0,0,1,85.128
COL,Williams,HARD,1,39.0,39.0,1521.0,0.7358490566037735,2.0,2.0,85.194,-0.15099999999999625,85.12633333333333,0.25921098227812484,0,0,1,85.147
COL,Williams,HARD,1,40.0,40.0,1600.0,0.7547169811320755,2.0,2.0,85.128,-0.0660000000000025,85.22233333333334,0.11123998082340349,0,0,1,84.801
COL,Williams,HARD,1,41.0,41.0,1681.0,0.7735849056603774,2.0,2.0,85.147,0.019000000000005457,85.15633333333334,0.03397548135920278,0,0,1,84.62
COL,Williams,HARD,1,42.0,42.0,1764.0,0.7924528301886793,2.0,2.0,84.801,-0.34600000000000364,85.02533333333334,0.1945104967182622,0,0,1,85.979
COL,Williams,HARD,1,43.0,43.0,1849.0,0.8113207547169812,2.0,2.0,84.62,-0.18099999999999739,84.85600000000001,0.26777042405808515,0,0,1,85.161
COL,Williams,HARD,1,44.0,44.0,1936.0,0.8301886792452831,2.0,2.0,85.979,1.3589999999999947,85.13333333333333,0.7379392477254357,0,0,1,84.812
COL,Williams,HARD,1,45.0,45.0,2025.0,0.8490566037735849,2.0,2.0,85.161,-0.8179999999999978,85.25333333333333,0.6841888140956303,0,0,1,84.939
COL,Williams,HARD,1,46.0,46.0,2116.0,0.8679245283018868,2.0,2.0,84.812,-0.34900000000000375,85.31733333333334,0.5990011129652333,0,0,1,84.697
COL,Williams,HARD,1,47.0,47.0,2209.0,0.8867924528301887,2.0,2.0,84.939,0.12699999999999534,84.97066666666667,0.1766418221531242,0,0,1,84.538
COL,Williams,HARD,1,48.0,48.0,2304.0,0.9056603773584906,2.0,2.0,84.697,-0.24199999999999022,84.81599999999999,0.12104957662144163,0,0,1,84.474
COL,Williams,HARD,1,49.0,49.0,2401.0,0.9245283018867925,2.0,2.0,84.538,-0.15900000000000603,84.72466666666666,0.20192655430516318,0,0,1,84.3
COL,Williams,HARD,1,50.0,50.0,2500.0,0.9433962264150944,2.0,2.0,84.474,-0.06399999999999295,84.56966666666666,0.11482305227410748,0,0,1,84.186
COL,Williams,HARD,1,51.0,51.0,2601.0,0.9622641509433962,2.0,2.0,84.3,-0.1740000000000066,84.43733333333334,0.12316384751025124,0,0,1,84.429
COL,Williams,HARD,1,52.0,52.0,2704.0,0.9811320754716981,2.0,2.0,84.186,-0.11399999999999011,84.32,0.14503792607515317,0,0,1,83.728
GAS,Alpine,MEDIUM,1,1.0,1.0,1.0,0.018867924528301886,1.0,1.0,,,,,0,1,0,86.606
GAS,Alpine,MEDIUM,1,2.0,2.0,4.0,0.03773584905660377,1.0,1.0,94.873,,94.873,,0,1,0,86.646
GAS,Alpine,MEDIUM,1,3.0,3.0,9.0,0.05660377358490566,1.0,1.0,86.606,-8.26700000000001,90.73949999999999,5.845651760069191,0,1,0,86.395
GAS,Alpine,MEDIUM,1,4.0,4.0,16.0,0.07547169811320754,1.0,1.0,86.646,0.04000000000000625,89.375,4.761449674206376,0,1,0,86.361
GAS,Alpine,MEDIUM,1,5.0,5.0,25.0,0.09433962264150944,1.0,1.0,86.395,-0.2510000000000048,86.54899999999999,0.1348591858198143,0,1,0,86.042
GAS,Alpine,MEDIUM,1,6.0,6.0,36.0,0.11320754716981132,1.0,1.0,86.361,-0.033999999999991815,86.46733333333334,0.15566095635488836,0,1,0,85.82
GAS,Alpine,MEDIUM,1,7.0,7.0,49.0,0.1320754716981132,1.0,1.0,86.042,-0.3190000000000026,86.266,0.19473315074734862,0,1,0,86.465
GAS,Alpine,MEDIUM,1,8.0,8.0,64.0,0.1509433962264151,1.0,1.0,85.82,-0.2220000000000084,86.07433333333334,0.271945460218276,0,1,0,87.148
GAS,Alpine,MEDIUM,1,9.0,9.0,81.0,0.16981132075471697,1.0,1.0,86.465,0.6450000000000102,86.109,0.32767819579580787,0,1,0,91.535
GAS,Alpine,MEDIUM,1,10.0,10.0,100.0,0.18867924528301888,1.0,1.0,87.148,0.6829999999999927,86.47766666666666,0.6640906062679363,0,1,0,105.677
GAS,Alpine,HARD,1,11.0,11.0,121.0,0.20754716981132076,2.0,2.0,91.535,4.3870000000000005,88.38266666666668,2.751277218553813,0,0,1,85.07
GAS,Alpine,HARD,1,12.0,12.0,144.0,0.22641509433962265,2.0,2.0,105.677,14.14200000000001,94.78666666666668,9.683024441430112,0,0,1,84.816
GAS,Alpine,HARD,1,13.0,13.0,169.0,0.24528301886792453,2.0,2.0,85.07,-20.607000000000014,94.094,10.539140050307696,0,0,1,85.214
GAS,Alpine,HARD,1,14.0,14.0,196.0,0.2641509433962264,2.0,2.0,84.816,-0.2539999999999907,91.85433333333333,11.971454144477736,0,0,1,85.529
GAS,Alpine,HARD,1,15.0,15.0,225.0,0.2830188679245283,2.0,2.0,85.214,0.39799999999999613,85.03333333333332,0.20151757574362608,0,0,1,85.537
GAS,Alpine,HARD,1,16.0,16.0,256.0,0.3018867924528302,2.0,2.0,85.529,0.3149999999999977,85.18633333333332,0.35730425876775196,0,0,1,85.165
GAS,Alpine,HARD,1,17.0,17.0,289.0,0.32075471698113206,2.0,2.0,85.537,0.008000000000009777,85.42666666666668,0.1842181677618943,0,0,1,86.182
GAS,Alpine,HARD,1,18.0,18.0,324.0,0.33962264150943394,2.0,2.0,85.165,-0.3719999999999999,85.41033333333333,0.2125025490048264,0,0,1,85.403
GAS,Alpine,HARD,1,19.0,19.0,361.0,0.3584905660377358,2.0,2.0,86.182,1.016999999999996,85.628,0.5145706948517285,0,0,1,85.058
GAS,Alpine,HARD,1,20.0,20.0,400.0,0.37735849056603776,2.0,2.0,85.403,-0.7789999999999964,85.58333333333333,0.5319420394493448,0,0,1,84.878
GAS,Alpine,HARD,1,21.0,21.0,441.0,0.39622641509433965,2.0,2.0,85.058,-0.34499999999999886,85.54766666666667,0.5757953919002212,0,0,1,85.105
GAS,Alpine,HARD,1,22.0,22.0,484.0,0.41509433962264153,2.0,2.0,84.878,-0.18000000000000682,85.113,0.26678643143952496,0,0,1,86.161
GAS,Alpine,HARD,1,23.0,23.0,529.0,0.4339622641509434,2.0,2.0,85.105,0.22700000000000387,85.01366666666667,0.1198179174146206,0,0,1,85.882
GAS,Alpine,HARD,1,24.0,24.0,576.0,0.4528301886792453,2.0,2.0,86.161,1.0559999999999974,85.38133333333333,0.6846841120791051,0,0,1,85.988
GAS,Alpine,HARD,1,25.0,25.0,625.0,0.4716981132075472,2.0,2.0,85.882,-0.27899999999999636,85.71600000000001,0.5472211618716835,0,0,1,85.742
GAS,Alpine,HARD,1,26.0,26.0,676.0,0.49056603773584906,2.0,2.0,85.988,0.10599999999999454,86.01033333333334,0.1408344181424139,0,0,1,87.191
GAS,Alpine,HARD,1,27.0,27.0,729.0,0.5094339622641509,2.0,2.0,85.742,-0.2459999999999951,85.87066666666665,0.12339097752072475,0,0,1,85.823
GAS,Alpine,HARD,1,28.0,28.0,784.0,0.5283018867924528,2.0,2.0,87.191,1.448999999999998,86.307,0.7753844207876199,0,0,1,86.079
GAS,Alpine,HARD,1,29.0,29.0,841.0,0.5471698113207547,2.0,2.0,85.823,-1.3680000000000092,86.252,0.8142057479532825,0,0,1,91.004
GAS,Alpine,HARD,1,30.0,30.0,900.0,0.5660377358490566,2.0,2.0,86.079,0.2560000000000002,86.36433333333332,0.7272670302808252,0,0,1,105.757
GAS,Alpine,HARD,1,31.0,31.0,961.0,0.5849056603773585,3.0,3.0,91.004,4.925000000000011,87.63533333333334,2.920157587071859,0,0,1,84.423
GAS,Alpine,HARD,1,32.0,32.0,1024.0,0.6037735849056604,3.0,3.0,105.757,14.753,94.28000000000002,10.239875634010364,0,0,1,84.252
GAS,Alpine,HARD,1,33.0,33.0,1089.0,0.6226415094339622,3.0,3.0,84.423,-21.334000000000003,93.72800000000001,10.924743521016829,0,0,1,84.383
GAS,Alpine,HARD,1,34.0,34.0,1156.0,0.6415094339622641,3.0,3.0,84.252,-0.17100000000000648,91.47733333333333,12.366849652734237,0,0,1,84.822
GAS,Alpine,HARD,1,35.0,35.0,1225.0,0.660377358490566,3.0,3.0,84.383,0.13100000000000023,84.35266666666666,0.08944458247271485,0,0,1,85.591
GAS,Alpine,HARD,1,36.0,36.0,1296.0,0.6792452830188679,3.0,3.0,84.822,0.43900000000000716,84.48566666666666,0.29854703705397145,0,0,1,84.386
GAS,Alpine,HARD,1,37.0,37.0,1369.0,0.6981132075471698,3.0,3.0,85.591,0.7689999999999912,84.932,0.6114662705336432,0,0,1,85.229
GAS,Alpine,HARD,1,38.0,38.0,1444.0,0.7169811320754716,3.0,3.0,84.386,-1.2049999999999983,84.933,0.6101204799056693,0,0,1,84.591
GAS,Alpine,HARD,1,39.0,39.0,1521.0,0.7358490566037735,3.0,3.0,85.229,0.8430000000000035,85.06866666666666,0.6182930804510469,0,0,1,85.104
GAS,Alpine,HARD,1,40.0,40.0,1600.0,0.7547169811320755,3.0,3.0,84.591,-0.6380000000000052,84.73533333333333,0.4396434161154786,0,0,1,85.772
GAS,Alpine,HARD,1,41.0,41.0,1681.0,0.7735849056603774,3.0,3.0,85.104,0.5130000000000052,84.97466666666666,0.3380921964992078,0,0,1,84.605
GAS,Alpine,HARD,1,42.0,42.0,1764.0,0.7924528301886793,3.0,3.0,85.772,0.6680000000000064,85.15566666666668,0.5921928176984622,0,0,1,85.142
GAS,Alpine,HARD,1,43.0,43.0,1849.0,0.8113207547169812,3.0,3.0,84.605,-1.1670000000000016,85.16033333333333,0.5855359368421685,0,0,1,86.175
GAS,Alpine,HARD,1,44.0,44.0,1936.0,0.8301886792452831,3.0,3.0,85.142,0.5369999999999919,85.173,0.5841172827440577,0,0,1,85.425
GAS,Alpine,HARD,1,45.0,45.0,2025.0,0.8490566037735849,3.0,3.0,86.175,1.0330000000000013,85.30733333333333,0.797951335191321,0,0,1,84.403
GAS,Alpine,HARD,1,46.0,46.0,2116.0,0.8679245283018868,3.0,3.0,85.425,-0.75,85.58066666666667,0.5338036467968176,0,0,1,83.923
GAS,Alpine,HARD,1,47.0,47.0,2209.0,0.8867924528301887,3.0,3.0,84.403,-1.0219999999999914,85.33433333333335,0.8894725028541378,0,0,1,84.036
GAS,Alpine,HARD,1,48.0,48.0,2304.0,0.9056603773584906,3.0,3.0,83.923,-0.480000000000004,84.58366666666667,0.7671253700235128,0,0,1,83.852
GAS,Alpine,HARD,1,49.0,49.0,2401.0,0.9245283018867925,3.0,3.0,84.036,0.11299999999999955,84.12066666666668,0.25095085840414866,0,0,1,84.077
GAS,Alpine,HARD,1,50.0,50.0,2500.0,0.9433962264150944,3.0,3.0,83.852,-0.1839999999999975,83.937,0.09279547403006914,0,0,1,83.755
GAS,Alpine,HARD,1,51.0,51.0,2601.0,0.9622641509433962,3.0,3.0,84.077,0.22499999999999432,83.98833333333333,0.11983460824733534,0,0,1,83.973
HAM,Mercedes,MEDIUM,1,1.0,1.0,1.0,0.018867924528301886,1.0,1.0,,,,,0,1,0,86.043
HAM,Mercedes,MEDIUM,1,2.0,2.0,4.0,0.03773584905660377,1.0,1.0,89.674,,89.674,,0,1,0,85.63
HAM,Mercedes,MEDIUM,1,3.0,3.0,9.0,0.05660377358490566,1.0,1.0,86.043,-3.6310000000000002,87.8585,2.567504722488354,0,1,0,85.722
HAM,Mercedes,MEDIUM,1,4.0,4.0,16.0,0.07547169811320754,1.0,1.0,85.63,-0.4130000000000109,87.11566666666666,2.225184112232817,0,1,0,84.771
HAM,Mercedes,MEDIUM,1,5.0,5.0,25.0,0.09433962264150944,1.0,1.0,85.722,0.09199999999999875,85.79833333333333,0.21682327673323204,0,1,0,84.919
HAM,Mercedes,MEDIUM,1,6.0,6.0,36.0,0.11320754716981132,1.0,1.0,84.771,-0.9509999999999934,85.37433333333333,0.5245229578706009,0,1,0,85.205
HAM,Mercedes,MEDIUM,1,7.0,7.0,49.0,0.1320754716981132,1.0,1.0,84.919,0.14799999999999613,85.13733333333333,0.5117150899996246,0,1,0,84.871
HAM,Mercedes,MEDIUM,1,8.0,8.0,64.0,0.1509433962264151,1.0,1.0,85.205,0.28600000000000136,84.965,0.22062638101549023,0,1,0,85.035
HAM,Mercedes,MEDIUM,1,9.0,9.0,81.0,0.16981132075471697,1.0,1.0,84.871,-0.3340000000000032,84.99833333333333,0.1805805452791796,0,1,0,84.909
HAM,Mercedes,MEDIUM,1,10.0,10.0,100.0,0.18867924528301888,1.0,1.0,85.035,0.16400000000000148,85.03699999999999,0.1670089817943685,0,1,0,84.938
HAM,Mercedes,MEDIUM,1,11.0,11.0,121.0,0.20754716981132076,1.0,1.0,84.909,-0.12599999999999056,84.93833333333333,0.08584482123766247,0,1,0,84.932
HAM,Mercedes,MEDIUM,1,12.0,12.0,144.0,0.22641509433962265,1.0,1.0,84.938,0.028999999999996362,84.96066666666667,0.06598737252933795,0,1,0,85.329
HAM,Mercedes,MEDIUM,1,13.0,13.0,169.0,0.24528301886792453,1.0,1.0,84.932,-0.006000000000000227,84.92633333333333,0.01530795000404037,0,1,0,85.817
HAM,Mercedes,MEDIUM,1,14.0,14.0,196.0,0.2641509433962264,1.0,1.0,85.329,0.39699999999999136,85.06633333333333,0.22749578750676688,0,1,0,90.365
HAM,Mercedes,MEDIUM,1,15.0,15.0,225.0,0.2830188679245283,1.0,1.0,85.817,0.48799999999999955,85.35933333333332,0.44327906936074035,0,1,0,105.664
HAM,Mercedes,HARD,1,16.0,16.0,256.0,0.3018867924528302,2.0,2.0,90.365,4.548000000000002,87.17033333333332,2.777401183360694,0,0,1,84.843
HAM,Mercedes,HARD,1,17.0,17.0,289.0,0.32075471698113206,2.0,2.0,105.664,15.299000000000007,93.94866666666667,10.397492598378403,0,0,1,84.831
HAM,Mercedes,HARD,1,18.0,18.0,324.0,0.33962264150943394,2.0,2.0,84.843,-20.820999999999998,93.62400000000001,10.786302471190035,0,0,1,84.649
HAM,Mercedes,HARD,1,19.0,19.0,361.0,0.3584905660377358,2.0,2.0,84.831,-0.012000000000000455,91.77933333333333,12.024475553359222,0,0,1,84.64
HAM,Mercedes,HARD,1,20.0,20.0,400.0,0.37735849056603776,2.0,2.0,84.649,-0.18200000000000216,84.77433333333333,0.1087075587701063,0,0,1,84.915
HAM,Mercedes,HARD,1,21.0,21.0,441.0,0.39622641509433965,2.0,2.0,84.64,-0.009000000000000341,84.70666666666666,0.10776981643186344,0,0,1,84.613
HAM,Mercedes,HARD,1,22.0,22.0,484.0,0.41509433962264153,2.0,2.0,84.915,0.2750000000000057,84.73466666666667,0.15623806621229222,0,0,1,84.132
HAM,Mercedes,HARD,1,23.0,23.0,529.0,0.4339622641509434,2.0,2.0,84.613,-0.3020000000000067,84.72266666666667,0.16711173906628288,0,0,1,83.818
HAM,Mercedes,HARD,1,24.0,24.0,576.0,0.4528301886792453,2.0,2.0,84.132,-0.48099999999999454,84.55333333333334,0.39489534478614086,0,0,1,83.804
HAM,Mercedes,HARD,1,25.0,25.0,625.0,0.4716981132075472,2.0,2.0,83.818,-0.31400000000000716,84.18766666666666,0.4004127037617389,0,0,1,83.673
HAM,Mercedes,HARD,1,26.0,26.0,676.0,0.49056603773584906,2.0,2.0,83.804,-0.013999999999995794,83.918,0.18546158632036674,0,0,1,83.495
HAM,Mercedes,HARD,1,27.0,27.0,729.0,0.5094339622641509,2.0,2.0,83.673,-0.13100000000000023,83.765,0.0799812478051951,0,0,1,83.64
HAM,Mercedes,HARD,1,28.0,28.0,784.0,0.5283018867924528,2.0,2.0,83.495,-0.17799999999999727,83.65733333333334,0.1550945947924005,0,0,1,83.507
HAM,Mercedes,HARD,1,29.0,29.0,841.0,0.5471698113207547,2.0,2.0,83.64,0.14499999999999602,83.60266666666666,0.09469072464515556,0,0,1,83.445
HAM,Mercedes,HARD,1,30.0,30.0,900.0,0.5660377358490566,2.0,2.0,83.507,-0.13299999999999557,83.54733333333333,0.0804756692039922,0,0,1,83.36
HAM,Mercedes,HARD,1,31.0,31.0,961.0,0.5849056603773585,2.0,2.0,83.445,-0.06200000000001182,83.53066666666666,0.09963098581181085,0,0,1,83.328
HAM,Mercedes,HARD,1,32.0,32.0,1024.0,0.6037735849056604,2.0,2.0,83.36,-0.08499999999999375,83.43733333333334,0.07379927732602588,0,0,1,83.397
HAM,Mercedes,HARD,1,33.0,33.0,1089.0,0.6226415094339622,2.0,2.0,83.328,-0.031999999999996476,83.37766666666666,0.06046762219444637,0,0,1,83.531
HAM,Mercedes,HARD,1,34.0,34.0,1156.0,0.6415094339622641,2.0,2.0,83.397,0.06900000000000261,83.36166666666666,0.0345301800437423,0,0,1,83.378
HAM,Mercedes,HARD,1,35.0,35.0,1225.0,0.660377358490566,2.0,2.0,83.531,0.13400000000000034,83.41866666666668,0.10321983013861497,0,0,1,83.601
HAM,Mercedes,HARD,1,36.0,36.0,1296.0,0.6792452830188679,2.0,2.0,83.378,-0.1530000000000058,83.43533333333333,0.08339264556207575,0,0,1,88.349
HAM,Mercedes,HARD,1,37.0,37.0,1369.0,0.6981132075471698,2.0,2.0,83.601,0.22299999999999898,83.50333333333333,0.11404531263419412,0,0,1,102.426
HAM,Mercedes,HARD,1,38.0,38.0,1444.0,0.7169811320754716,3.0,3.0,88.349,4.748000000000005,85.10933333333334,2.807848345857305,0,0,1,82.968
HAM,Mercedes,HARD,1,39.0,39.0,1521.0,0.7358490566037735,3.0,3.0,102.426,14.076999999999998,91.45866666666666,9.790182650662482,0,0,1,83.012
HAM,Mercedes,HARD,1,40.0,40.0,1600.0,0.7547169811320755,3.0,3.0,82.968,-19.458,91.24766666666666,10.047643620935839,0,0,1,82.927
HAM,Mercedes,HARD,1,41.0,41.0,1681.0,0.7735849056603774,3.0,3.0,83.012,0.04399999999999693,89.46866666666666,11.2214013979241,0,0,1,82.52
HAM,Mercedes,HARD,1,42.0,42.0,1764.0,0.7924528301886793,3.0,3.0,82.927,-0.08499999999999375,82.96900000000001,0.0425088226208884,0,0,1,82.396
HAM,Mercedes,HARD,1,43.0,43.0,1849.0,0.8113207547169812,3.0,3.0,82.52,-0.4070000000000107,82.81966666666666,0.26297591778329776,0,0,1,82.136
HAM,Mercedes,HARD,1,44.0,44.0,1936.0,0.8301886792452831,3.0,3.0,82.396,-0.12399999999999523,82.61433333333333,0.27778468880410273,0,0,1,82.176
HAM,Mercedes,HARD,1,45.0,45.0,2025.0,0.8490566037735849,3.0,3.0,82.136,-0.2600000000000051,82.35066666666665,0.19597278722827952,0,0,1,82.307
HAM,Mercedes,HARD,1,46.0,46.0,2116.0,0.8679245283018868,3.0,3.0,82.176,0.04000000000000625,82.236,0.1400000000024955,0,0,1,82.471
HAM,Mercedes,HARD,1,47.0,47.0,2209.0,0.8867924528301887,3.0,3.0,82.307,0.13100000000000023,82.20633333333335,0.08944458247448753,0,0,1,82.794
HAM,Mercedes,HARD,1,48.0,48.0,2304.0,0.9056603773584906,3.0,3.0,82.471,0.16400000000000148,82.318,0.1478073069935749,0,0,1,82.446
HAM,Mercedes,HARD,1,49.0,49.0,2401.0,0.9245283018867925,3.0,3.0,82.794,0.3229999999999933,82.524,0.2477882160246438,0,0,1,82.243
HAM,Mercedes,HARD,1,50.0,50.0,2500.0,0.9433962264150944,3.0,3.0,82.446,-0.347999999999999,82.57033333333332,0.194103924056176,0,0,1,82.737
HAM,Mercedes,HARD,1,51.0,51.0,2601.0,0.9622641509433962,3.0,3.0,82.243,-0.20300000000000296,82.49433333333333,0.2786616825722791,0,0,1,85.703
HAM,Mercedes,HARD,1,52.0,52.0,2704.0,0.9811320754716981,3.0,3.0,82.737,0.4939999999999998,82.47533333333332,0.24830290641475702,0,0,1,81.512
HUL,Haas F1 Team,MEDIUM,1,1.0,1.0,1.0,0.018867924528301886,1.0,1.0,,,,,0,1,0,87.512
HUL,Haas F1 Team,MEDIUM,1,2.0,2.0,4.0,0.03773584905660377,1.0,1.0,95.519,,95.519,,0,1,0,86.434
HUL,Haas F1 Team,MEDIUM,1,3.0,3.0,9.0,0.05660377358490566,1.0,1.0,87.512,-8.007000000000005,91.5155,5.66180399696069,0,1,0,86.541
HUL,Haas F1 Team,MEDIUM,1,4.0,4.0,16.0,0.07547169811320754,1.0,1.0,86.434,-1.078000000000003,89.82166666666667,4.963388593827143,0,1,0,91.729
